"Latest: Time (s)";"Latest: Potential (V)"
2,244;-0,00274658203125
2,245;-0,00274658203125
2,246;0,00335693359375
2,247;0,00335693359375
2,248;0,00335693359375
2,249;-0,00274658203125
2,25;0,00335693359375
2,251;0,00335693359375
2,252;-0,00274658203125
2,253;-0,00274658203125
2,254;0,00335693359375
2,255;-0,00274658203125
2,256;0,00335693359375
2,257;0,00335693359375
2,258;0,00335693359375
2,259;0,00335693359375
2,26;0,00335693359375
2,261;0,00335693359375
2,262;0,00335693359375
2,263;0,00335693359375
2,264;-0,00274658203125
2,265;0,00335693359375
2,266;-0,00274658203125
2,267;0,00335693359375
2,268;-0,00274658203125
2,269;-0,00274658203125
2,27;0,00335693359375
2,271;0,00335693359375
2,272;0,00335693359375
2,273;0,00335693359375
2,274;-0,00274658203125
2,275;-0,00274658203125
2,276;0,00335693359375
2,277;0,00335693359375
2,278;0,00335693359375
2,279;0,00335693359375
2,28;-0,00274658203125
2,281;0,00335693359375
2,282;-0,00274658203125
2,283;-0,00274658203125
2,284;0,00335693359375
2,285;0,00335693359375
2,286;0,00335693359375
2,287;0,00335693359375
2,288;0,00335693359375
2,289;0,00335693359375
2,29;-0,00274658203125
2,291;0,00335693359375
2,292;0,00335693359375
2,293;-0,00274658203125
2,294;-0,00274658203125
2,295;-0,00274658203125
2,296;-0,00274658203125
2,297;0,00335693359375
2,298;0,00335693359375
2,299;0,00335693359375
2,3;-0,00274658203125
2,301;-0,00274658203125
2,302;0,00335693359375
2,303;-0,00274658203125
2,304;-0,00274658203125
2,305;-0,00274658203125
2,306;-0,00274658203125
2,307;0,00335693359375
2,308;0,00335693359375
2,309;0,00335693359375
2,31;0,00335693359375
2,311;0,00335693359375
2,312;-0,00274658203125
2,313;0,00335693359375
2,314;0,00335693359375
2,315;-0,00274658203125
2,316;-0,00274658203125
2,317;-0,00274658203125
2,318;0,00335693359375
2,319;-0,00274658203125
2,32;0,00335693359375
2,321;0,00335693359375
2,322;0,00335693359375
2,323;0,00335693359375
2,324;0,00335693359375
2,325;0,00335693359375
2,326;-0,00274658203125
2,327;0,00335693359375
2,328;0,00335693359375
2,329;0,00335693359375
2,33;0,00335693359375
2,331;0,00335693359375
2,332;-0,00274658203125
2,333;0,00335693359375
2,334;-0,00274658203125
2,335;0,00335693359375
2,336;-0,00274658203125
2,337;0,00335693359375
2,338;0,00335693359375
2,339;-0,00274658203125
2,34;0,00335693359375
2,341;0,00335693359375
2,342;-0,00274658203125
2,343;-0,00274658203125
2,344;0,00335693359375
2,345;0,00335693359375
2,346;0,00335693359375
2,347;-0,00274658203125
2,348;0,00335693359375
2,349;0,00335693359375
2,35;-0,00274658203125
2,351;0,00335693359375
2,352;0,00335693359375
2,353;-0,00274658203125
2,354;0,00335693359375
2,355;0,00335693359375
2,356;0,00335693359375
2,357;0,00335693359375
2,358;0,00335693359375
2,359;0,00335693359375
2,36;-0,00274658203125
2,361;0,00335693359375
2,362;-0,00274658203125
2,363;-0,00274658203125
2,364;0,00335693359375
2,365;0,00335693359375
2,366;0,00335693359375
2,367;-0,00274658203125
2,368;0,00335693359375
2,369;0,00335693359375
2,37;0,00335693359375
2,371;0,00335693359375
2,372;-0,00274658203125
2,373;0,00335693359375
2,374;-0,00274658203125
2,375;0,00335693359375
2,376;0,00335693359375
2,377;0,00335693359375
2,378;0,00335693359375
2,379;-0,00274658203125
2,38;-0,00274658203125
2,381;0,00335693359375
2,382;-0,00274658203125
2,383;0,00335693359375
2,384;-0,00274658203125
2,385;0,00335693359375
2,386;-0,00274658203125
2,387;0,00335693359375
2,388;-0,00274658203125
2,389;-0,00274658203125
2,39;0,00335693359375
2,391;-0,00274658203125
2,392;-0,00274658203125
2,393;0,00335693359375
2,394;-0,00274658203125
2,395;0,00335693359375
2,396;0,00335693359375
2,397;-0,00274658203125
2,398;-0,00274658203125
2,399;-0,00274658203125
2,4;-0,00274658203125
2,401;0,00335693359375
2,402;-0,00274658203125
2,403;0,00335693359375
2,404;-0,00274658203125
2,405;0,00335693359375
2,406;0,00335693359375
2,407;0,00335693359375
2,408;0,00335693359375
2,409;0,00335693359375
2,41;0,00335693359375
2,411;0,00335693359375
2,412;0,00335693359375
2,413;-0,00274658203125
2,414;-0,00274658203125
2,415;0,00335693359375
2,416;-0,00274658203125
2,417;-0,00274658203125
2,418;0,00335693359375
2,419;-0,00274658203125
2,42;0,00335693359375
2,421;0,00335693359375
2,422;0,00335693359375
2,423;0,00335693359375
2,424;0,00335693359375
2,425;0,00335693359375
2,426;0,00335693359375
2,427;0,00335693359375
2,428;0,00335693359375
2,429;-0,00274658203125
2,43;0,00335693359375
2,431;0,00335693359375
2,432;0,00335693359375
2,433;0,00335693359375
2,434;0,00335693359375
2,435;0,00335693359375
2,436;-0,00274658203125
2,437;0,00335693359375
2,438;-0,00274658203125
2,439;0,00335693359375
2,44;0,00335693359375
2,441;0,00335693359375
2,442;-0,00274658203125
2,443;0,00335693359375
2,444;0,00335693359375
2,445;-0,00274658203125
2,446;0,00335693359375
2,447;0,00335693359375
2,448;0,00335693359375
2,449;-0,00274658203125
2,45;-0,00274658203125
2,451;-0,00274658203125
2,452;-0,00274658203125
2,453;0,00335693359375
2,454;-0,00274658203125
2,455;0,00335693359375
2,456;0,00335693359375
2,457;0,00335693359375
2,458;-0,00274658203125
2,459;0,00335693359375
2,46;-0,00274658203125
2,461;0,00335693359375
2,462;-0,00274658203125
2,463;0,00335693359375
2,464;0,00335693359375
2,465;-0,00274658203125
2,466;0,00335693359375
2,467;-0,00274658203125
2,468;0,00335693359375
2,469;-0,00274658203125
2,47;0,00335693359375
2,471;0,00335693359375
2,472;-0,00274658203125
2,473;-0,00274658203125
2,474;0,00335693359375
2,475;0,00335693359375
2,476;-0,00274658203125
2,477;-0,00274658203125
2,478;0,00335693359375
2,479;0,00335693359375
2,48;-0,00274658203125
2,481;0,00335693359375
2,482;-0,00274658203125
2,483;0,00335693359375
2,484;0,00335693359375
2,485;-0,00274658203125
2,486;-0,00274658203125
2,487;-0,00274658203125
2,488;0,00335693359375
2,489;-0,00274658203125
2,49;0,00335693359375
2,491;-0,00274658203125
2,492;-0,00274658203125
2,493;0,00335693359375
2,494;0,00335693359375
2,495;0,00335693359375
2,496;0,00335693359375
2,497;0,00335693359375
2,498;0,00335693359375
2,499;0,00335693359375
2,5;0,00335693359375
