"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.921554790E-1,1.279561877E0,-5.380859971E-1,8.630910873E0,8.741821186E0
7.945466770E-1,1.118943691E0,-4.088735580E-1,9.624530792E0,9.697979457E0
7.969370420E-1,1.042373419E0,-1.956132501E-1,1.044796085E1,1.050165191E1
7.993266250E-1,6.690930128E-1,4.938187599E-1,8.992527008E0,9.030896103E0
8.017170940E-1,5.970092416E-1,6.756733060E-1,8.578269005E0,8.625523379E0
8.041082400E-1,9.394819736E-1,6.206383705E-1,8.786444664E0,8.858297139E0
8.064986570E-1,1.061515927E0,4.770690203E-1,8.951549530E0,9.026884839E0
8.088881880E-1,9.610173702E-1,5.584250093E-1,8.183154106E0,8.258293044E0
8.112786570E-1,8.629116416E-1,4.794618487E-1,8.877371788E0,8.932089903E0
8.136698540E-1,9.897312522E-1,3.888336942E-2,1.004566765E1,1.009438053E1
8.160602190E-1,1.142871857E0,-8.973085321E-3,1.005763149E1,1.012236078E1
8.184498020E-1,1.171585798E0,3.622135222E-1,8.681160927E0,8.767346631E0
8.208402190E-1,1.396810174E0,1.226321608E-1,1.066122150E1,1.075303498E1
8.232314170E-1,1.683948994E0,1.034895778E-1,1.143440247E1,1.155819856E1
8.256218340E-1,1.614557028E0,6.278168559E-1,9.404091835E0,9.562316228E0
8.280113650E-1,1.662413478E0,6.661019921E-1,1.012253666E1,1.027974021E1
8.304018340E-1,1.722234130E0,4.651049078E-1,1.229851055E1,1.242721911E1
8.327929790E-1,1.482951880E0,9.463613629E-1,9.799206734E0,9.955862530E0
8.351833960E-1,1.339382529E0,7.331010103E-1,1.071625614E1,1.082448744E1
8.375729790E-1,1.279561877E0,5.584250093E-1,1.182712460E1,1.190923983E1
8.399633960E-1,9.323035479E-1,7.498508096E-1,1.043838978E1,1.050673343E1
8.423545940E-1,6.978068948E-1,7.570292354E-1,9.844670296E0,9.898361529E0
8.447449590E-1,3.672982752E-1,6.397809386E-1,9.825528145E0,9.853183800E0
8.471345420E-1,1.734796464E-1,4.483551383E-1,1.067557812E1,1.068639723E1
8.495250110E-1,3.672982752E-1,2.039881349E-1,1.089571762E1,1.090381500E1
8.519161570E-1,4.103690982E-1,4.459623098E-1,9.459127426E0,9.478521870E0
8.543065730E-1,5.252245665E-1,6.421737671E-1,8.494520187E0,8.534935337E0
8.566961040E-1,1.219741344E0,2.330010980E-1,1.050538826E1,1.057852735E1
8.590865730E-1,1.526022673E0,2.952145040E-1,1.025653553E1,1.037364053E1
8.614777710E-1,2.062314034E0,1.082752272E-1,9.957133293E0,1.016903959E1
8.638681360E-1,2.146062851E0,3.502494097E-1,9.579067230E0,9.822768928E0
8.662577190E-1,1.978565216E0,6.972087026E-1,8.772088051E0,9.019442835E0
8.686481880E-1,2.064706802E0,6.014958024E-1,9.339486122E0,9.583882950E0
8.710393340E-1,2.083849430E0,1.585244983E-1,1.157557869E1,1.176271994E1
8.734297500E-1,1.753639936E0,2.856431901E-1,9.672387123E0,9.834221765E0
8.758192820E-1,1.344168067E0,5.656034350E-1,7.881658554E0,8.015437393E0
8.782097500E-1,1.298704505E0,3.095714152E-1,9.593423843E0,9.685878839E0
8.806008960E-1,1.399203062E0,-2.099701911E-1,1.187737370E1,1.196134869E1
8.829913130E-1,1.083051324E0,9.152546525E-2,9.760921478E0,9.821250694E0
8.853808960E-1,7.504490018E-1,3.430709541E-1,8.367402077E0,8.407989587E0
8.877713130E-1,7.289136052E-1,2.928216755E-1,8.700303078E0,8.735693059E0
8.901625110E-1,8.270193338E-1,-1.794616925E-3,1.042403316E1,1.045678878E1
8.925528750E-1,8.485547304E-1,4.845465720E-2,9.356235504E0,9.394761082E0
8.949424590E-1,9.418748021E-1,-4.187439568E-3,1.008903790E1,1.013290834E1
8.973329270E-1,1.075872898E0,-1.357926875E-1,1.065165043E1,1.070670813E1
8.997240730E-1,8.294121623E-1,2.808575630E-1,8.061120033E0,8.108542514E0
9.021144900E-1,7.743772268E-1,3.765704632E-1,7.958229065E0,8.004678335E0
9.045040730E-1,1.085444212E0,-1.980060786E-1,1.168564892E1,1.173762268E1
9.068944900E-1,8.581260443E-1,-5.922235921E-2,1.087657547E1,1.091053535E1
9.092856880E-1,5.874379873E-1,2.880360186E-1,7.740182877E0,7.767784697E0
9.116760520E-1,5.778666735E-1,2.904288471E-1,7.879265785E0,7.905764234E0
9.140656360E-1,8.796614408E-1,-3.128615618E-1,1.164497089E1,1.168233854E1
9.164561040E-1,7.408776879E-1,-1.884347796E-1,1.059392357E1,1.062146995E1
9.188472500E-1,4.797609448E-1,7.238288224E-2,7.797610760E0,7.812691176E0
9.212376670E-1,6.930212379E-1,-3.945166469E-1,1.031635571E1,1.034713085E1
9.236271980E-1,6.185446382E-1,-3.367897868E-1,1.003131104E1,1.005600447E1
9.260176670E-1,5.108676553E-1,-2.913261652E-1,9.425627708E0,9.443956501E0
9.284088130E-1,5.419743061E-1,-3.248256743E-1,9.614959717E0,9.635699156E0
9.307992290E-1,7.001997232E-1,-3.945166469E-1,9.456734657E0,9.490824696E0
9.331888130E-1,8.940183520E-1,-5.548357368E-1,9.677172661E0,9.734206810E0
9.355792290E-1,1.008873820E0,-7.103692293E-1,1.038335514E1,1.045641023E1
9.379704270E-1,6.930212379E-1,-5.069792867E-1,9.794421196E0,9.831988253E0
9.403608440E-1,6.954140663E-1,-4.974080026E-1,8.673981667E0,8.716018208E0
9.427503750E-1,8.485547304E-1,-6.601199508E-1,9.545567513E0,9.605918104E0
9.451408440E-1,9.610173702E-1,-7.414759398E-1,9.684351921E0,9.760123620E0
9.475319900E-1,1.150050402E0,-1.028913736E0,1.123340511E1,1.133890073E1
9.499224070E-1,1.078265667E0,-6.984050870E-1,8.578269005E0,8.673933689E0
9.523119900E-1,1.118943691E0,-4.543372095E-1,7.419544697E0,7.517187027E0
9.547024070E-1,1.619342685E0,-1.014556766E0,1.179362488E1,1.194743420E1
9.570936040E-1,1.451845169E0,-8.659027219E-1,1.058913708E1,1.072322088E1
9.594839690E-1,1.444666624E0,-8.443672657E-1,8.211868286E0,8.380620412E0
9.618735520E-1,1.432702541E0,-9.643075466E-1,9.310771942E0,9.469582872E0
9.642640210E-1,1.930708766E0,-1.620239973E0,1.108714390E1,1.137002963E1
9.666551670E-1,1.449452281E0,-1.234696507E0,9.028418541E0,9.227010823E0
9.690455840E-1,1.018445134E0,-8.635098934E-1,7.177570820E0,7.300712479E0
9.714351150E-1,1.152443171E0,-1.256231904E0,1.017517948E1,1.031700157E1
9.738255840E-1,1.205384374E0,-1.634596944E0,1.320598793E1,1.336124904E1
9.762167820E-1,7.193422914E-1,-1.021735311E0,7.828717709E0,7.927812897E0
9.786071460E-1,8.150551915E-1,-1.160519004E0,7.381259441E0,7.516256400E0
9.809967290E-1,1.090229869E0,-1.574776411E0,1.150857925E1,1.166687269E1
9.833871460E-1,1.085444212E0,-1.500598907E0,1.026849937E1,1.043417776E1
9.857783440E-1,8.724829555E-1,-1.153340459E0,8.075477600E0,8.203947781E0
9.881687610E-1,8.868398666E-1,-1.060020447E0,8.798408508E0,8.906296681E0
9.905582920E-1,1.336989641E0,-1.457229018E0,1.164975643E1,1.181642427E1
9.929487610E-1,1.104586720E0,-1.150947690E0,1.096989536E1,1.108527838E1
9.953399070E-1,8.653044701E-1,-6.314060688E-1,7.733004570E0,7.806842200E0
9.977303230E-1,9.275178909E-1,-5.667998791E-1,8.288438797E0,8.359412015E0
1.000119907E0,1.279561877E0,-7.869395614E-1,1.103210926E1,1.113391159E1
1.002510323E0,1.150050402E0,-3.538386524E-1,9.916455269E0,9.989189297E0
1.004901521E0,1.207777262E0,-2.123630047E-1,8.676374435E0,8.762607905E0
1.007291886E0,1.638485312E0,-9.068797827E-1,1.126211929E1,1.141675944E1
1.009681469E0,8.748757839E-1,-5.452644825E-1,1.031874847E1,1.037011529E1
1.012071938E0,7.289136052E-1,-9.032905847E-2,7.292725086E0,7.329618924E0
1.014463084E0,1.056730270E0,-3.394817114E-1,9.238986969E0,9.305418148E0
1.016853500E0,1.511665702E0,-8.826524615E-1,1.254766273E1,1.266917711E1
1.019243032E0,1.351346612E0,-8.324031830E-1,1.021825027E1,1.034077712E1
1.021633500E0,9.323035479E-1,-7.941179872E-1,8.065905571E0,8.158348237E0
1.024024698E0,7.911269665E-1,-1.263410330E0,9.782457352E0,9.895380709E0
1.026415063E0,5.587241054E-1,-1.471885085E0,1.013210869E1,1.025369420E1
1.028804646E0,2.548356056E-1,-1.406979680E0,9.109774590E0,9.221308263E0
1.031195063E0,5.922235847E-1,-1.641775489E0,1.051735306E1,1.066118525E1
1.033586261E0,7.121638656E-1,-1.491027594E0,1.077847004E1,1.090439164E1
1.035976677E0,4.654040039E-1,-1.234696507E0,9.004490852E0,9.100655573E0
1.038366209E0,6.762714982E-1,-1.416550994E0,9.827920914E0,9.952486591E0
1.040756677E0,1.279561877E0,-1.806880236E0,1.116132164E1,1.137880466E1
1.043147823E0,1.298704505E0,-1.737488389E0,9.504590988E0,9.748987083E0
1.045538240E0,9.179465771E-1,-1.672882080E0,8.717052460E0,8.923461434E0
1.047927823E0,9.346963167E-1,-1.864308000E0,1.061306572E1,1.081602818E1
1.050318240E0,8.341978192E-1,-1.852343798E0,1.066122150E1,1.085305061E1
1.052709438E0,6.714858413E-1,-1.706381679E0,9.112167358E0,9.294849414E0
1.055099802E0,6.858428121E-1,-1.742274046E0,9.114560127E0,9.304896857E0
1.057489386E0,7.097710371E-1,-1.794916034E0,9.823135376E0,1.001096834E1
1.059879854E0,7.289136052E-1,-1.804487348E0,9.483055115E0,9.680693361E0
1.062271000E0,8.030911088E-1,-1.854736686E0,9.442377090E0,9.656266806E0
1.064661417E0,1.523629785E0,-2.221137524E0,1.039292622E1,1.073628497E1
1.067050948E0,1.882852316E0,-2.324028969E0,1.048624611E1,1.090447619E1
1.069441417E0,1.511665702E0,-1.943271041E0,9.121739388E0,9.448151406E0
1.071832615E0,1.456630826E0,-1.715952992E0,9.207880974E0,9.478994676E0
1.074222979E0,1.676770449E0,-1.579562068E0,1.027807045E1,1.053305785E1
1.076612563E0,1.585843205E0,-1.270588875E0,9.729815483E0,9.939748694E0
1.079002979E0,1.566700578E0,-1.043270707E0,9.296415329E0,9.485056797E0
1.081394177E0,2.047957182E0,-1.069591761E0,1.042403316E1,1.067701375E1
1.083784542E0,2.215454578E0,-9.690931439E-1,1.019910717E1,1.048184943E1
1.086174125E0,2.220240355E0,-8.467600942E-1,9.734601021E0,1.002042549E1
1.088564594E0,2.205883265E0,-7.893323898E-1,9.849455833E0,1.012426525E1
1.090955740E0,2.239382982E0,-7.319046259E-1,9.856635094E0,1.013428714E1
1.093346157E0,2.198704958E0,-6.409773827E-1,9.777671814E0,1.004231157E1
1.095735740E0,2.074278116E0,-5.763711333E-1,9.811170578E0,1.004459564E1
1.098126157E0,1.892423630E0,-5.189434290E-1,9.835099220E0,1.002894542E1
1.100517354E0,1.638485312E0,-4.686941206E-1,9.868598938E0,1.001466691E1
1.102907719E0,1.368096352E0,-4.016951025E-1,9.851848602E0,9.954494837E0
1.105297302E0,1.176371455E0,-4.232304990E-1,9.803992271E0,9.883381927E0
1.107687771E0,1.128515005E0,-5.524429083E-1,9.935597420E0,1.001473092E1
1.110078917E0,1.191027522E0,-6.744768620E-1,9.787242889E0,9.882489007E0
1.112469334E0,1.166800141E0,-6.888338327E-1,9.686744690E0,9.781049908E0
1.114858865E0,1.121336460E0,-6.314060688E-1,9.832706451E0,9.916561160E0
1.117249334E0,1.054337502E0,-5.524429083E-1,9.827920914E0,9.899739907E0
1.119640479E0,9.993025661E-1,-4.591228366E-1,9.746564865E0,9.808410986E0
1.122030896E0,9.610173702E-1,-4.184448719E-1,9.787242889E0,9.843209531E0
1.124420479E0,8.533403873E-1,-2.506481707E-1,9.751350403E0,9.791825621E0
1.126810896E0,8.174480200E-1,-1.214357466E-1,9.593423843E0,9.628953679E0
1.129202094E0,8.700901270E-1,-8.075776696E-2,9.674779892E0,9.714162064E0
1.131592459E0,8.940183520E-1,-2.333002165E-2,9.701101303E0,9.742236889E0
1.133982042E0,9.299107194E-1,-5.682953820E-2,9.655637741E0,9.700479562E0
1.136372511E0,9.777671695E-1,-7.597211748E-2,9.794421196E0,9.843398141E0
1.138763657E0,1.042373419E0,4.845465720E-2,9.832706451E0,9.887922247E0
1.141154073E0,1.118943691E0,1.944168359E-1,9.780064583E0,9.845785704E0
1.143543604E0,1.147657514E0,3.358924687E-1,9.851848602E0,9.924155501E0
1.145934073E0,1.109372377E0,4.435695112E-1,9.902098656E0,9.973916922E0
1.148325271E0,1.078265667E0,5.703890920E-1,9.839884758E0,9.915207139E0
1.150715636E0,1.032802105E0,6.756733060E-1,9.923633575E0,1.000008590E1
1.153105219E0,1.028016448E0,7.091727853E-1,1.008634567E1,1.016337114E1
1.155495636E0,9.514461160E-1,7.259225845E-1,9.981060982E0,1.005255150E1
1.157886834E0,8.700901270E-1,6.852445602E-1,9.878170013E0,9.940063368E0
1.160277250E0,7.432705164E-1,5.823532343E-1,1.006480980E1,1.010900503E1
1.162666782E0,6.017948985E-1,3.909274042E-1,1.003131104E1,1.005694697E1
1.165057250E0,8.485547304E-1,-1.375873014E-2,1.548754501E1,1.551077964E1
1.167448396E0,7.217351198E-1,-1.190429255E-1,1.781695747E1,1.783196698E1
1.169838813E0,1.639083475E-1,-1.286142170E-1,1.056760216E1,1.056965576E1
1.172228396E0,-8.285148442E-2,2.688934505E-1,3.706183195E0,3.716848387E0
1.174618813E0,1.351944804E-1,3.837489188E-1,6.423532486E0,6.436405082E0
1.177010011E0,3.936193287E-1,4.366901144E-2,1.311027527E1,1.311625559E1
1.179400375E0,8.494520187E-2,6.759724021E-2,1.175504017E1,1.175554144E1
1.181789959E0,-8.045866340E-2,3.933202326E-1,5.583053589E0,5.597469230E0
1.184180427E0,2.333002090E-1,2.401795685E-1,7.654041290E0,7.661361712E0
1.186571573E0,1.471585929E-1,-2.338984162E-1,1.298345566E1,1.298639615E1
1.188961990E0,-1.402792335E-1,-1.549352705E-1,1.018235779E1,1.018450261E1
1.191351521E0,-2.120639086E-1,1.752742529E-1,6.157629967E0,6.163773112E0
1.193741990E0,-6.849455088E-2,-2.811566554E-2,9.571888924E0,9.572175278E0
1.196133136E0,-1.259222925E-1,-1.884347796E-1,1.158514977E1,1.158736636E1
1.198523552E0,-3.101696372E-1,1.016949583E-2,8.269295692E0,8.275116910E0
1.200913136E0,-3.388835192E-1,1.417747438E-1,7.026822567E0,7.036417946E0
1.203303552E0,-2.742772996E-1,-3.008974493E-1,1.218844032E1,1.219523861E1
1.205694750E0,-5.665007830E-1,-3.394817114E-1,9.703494072E0,9.725943048E0
1.208085115E0,-5.665007830E-1,-1.022931710E-1,6.157629967E0,6.184480078E0
1.210474698E0,-5.641079545E-1,-4.591228366E-1,1.162104225E1,1.164378094E1
1.212865167E0,-6.693921089E-1,-1.333998591E-1,6.818647385E0,6.852724529E0
1.215256313E0,-4.992026389E-1,-2.721835673E-1,1.024217796E1,1.025794797E1
1.217646729E0,-6.526423693E-1,-4.247260094E-2,8.738588333E0,8.763028702E0
1.220036261E0,-5.090730190E-1,5.383851007E-3,9.490233421E0,9.503878930E0
1.222426729E0,-4.585246444E-1,-1.429711580E-1,1.223151112E1,1.224093746E1
1.224817927E0,-5.784648657E-1,-1.136590727E-2,9.531210899E0,9.548755521E0
1.227208292E0,-4.752743840E-1,-6.879365444E-2,1.019671440E1,1.020801660E1
1.229597875E0,-2.934198678E-1,-8.554340899E-2,1.184865952E1,1.185260078E1
1.231988292E0,-2.096710801E-1,9.152546525E-2,9.076275826E0,9.079158647E0
1.234379490E0,-2.790629268E-1,1.274178028E-1,9.796813965E0,9.801615952E0
1.236769907E0,-3.412763178E-1,1.824527234E-1,9.937990189E0,9.945521983E0
1.239159438E0,-4.298107624E-1,2.736790776E-1,8.108976364E0,8.124969859E0
1.241549907E0,-3.628117442E-1,-1.854437590E-2,1.102014446E1,1.102613079E1
1.243941052E0,-5.425725579E-1,-3.529413417E-2,9.887741089E0,9.902679158E0
1.246331469E0,-6.598208547E-1,-6.400800496E-2,8.750552177E0,8.775626701E0
1.248721052E0,-4.800600410E-1,-2.673979402E-1,1.064925671E1,1.066342476E1
1.251111469E0,-4.968098104E-1,-3.290131316E-2,9.375378609E0,9.388590232E0
1.253502667E0,-3.987040818E-1,1.800599098E-1,9.638887405E0,9.648810130E0
1.255893032E0,-3.436691463E-1,7.238288224E-2,1.145115185E1,1.145653641E1
1.258282615E0,-3.269194067E-1,2.521436810E-1,9.528818130E0,9.537758002E0
1.260673084E0,-2.934198678E-1,2.688934505E-1,9.899705887E0,9.907702839E0
1.263064229E0,-4.250251353E-1,1.609173268E-1,9.363413811E0,9.374436460E0
1.265454646E0,-4.752743840E-1,5.982056609E-4,1.018714333E1,1.019822412E1
1.267844177E0,-5.090730190E-1,-2.075773627E-1,1.080000496E1,1.081398866E1
1.270234646E0,-6.598208547E-1,-2.841476798E-1,8.963513374E0,8.992256417E0
1.272625792E0,-6.191428304E-1,-4.040879309E-1,1.114935684E1,1.117384369E1
1.275016209E0,-7.339983582E-1,-4.639084935E-1,9.892526627E0,9.930561300E0
1.277405792E0,-6.861419082E-1,-5.644070506E-1,9.454340935E0,9.495994342E0
1.279796209E0,-8.033902049E-1,-9.595218897E-1,9.658030510E0,9.738771555E0
1.282187407E0,-1.109970570E0,-1.251446247E0,8.240582466E0,8.408647439E0
1.284577771E0,-7.387840152E-1,-3.849453330E-1,5.769992828E0,5.829820063E0
1.286967354E0,-3.675973713E-1,2.931207791E-2,8.061120033E0,8.069550373E0
1.289357823E0,-2.431706041E-1,-4.016951025E-1,1.476939869E1,1.477686125E1
1.291748969E0,-5.186443329E-1,-5.955137610E-1,1.255484104E1,1.257965270E1
1.294139386E0,-6.909275651E-1,-7.630113363E-1,1.050060272E1,1.055093478E1
1.296528969E0,-6.693921089E-1,-1.062413216E0,1.261226940E1,1.267462611E1
1.298919386E0,-3.771686554E-1,-1.036092162E0,1.170000553E1,1.175184550E1
1.301310584E0,-3.029911816E-1,-8.084749579E-1,8.508877754E0,8.552568974E0
1.303700948E0,-3.819543123E-1,-1.076770186E0,9.760921478E0,9.827558763E0
1.306090532E0,-4.920241535E-1,-1.311266780E0,9.914062500E0,1.001249937E1
1.308480948E0,-5.569294691E-1,-1.306481123E0,7.898408413E0,8.025080611E0
1.310872146E0,-4.680959284E-1,-1.445264935E0,9.461520195E0,9.582706764E0
1.313262563E0,-5.377869010E-1,-1.328016520E0,8.097012520E0,8.222800884E0
1.315652094E0,-4.824528694E-1,-1.232303619E0,8.738588333E0,8.838227143E0
1.318042563E0,-3.604189157E-1,-1.134197950E0,8.587840080E0,8.669907960E0
1.320433709E0,-2.144567221E-1,-9.690931439E-1,8.463413239E0,8.521414017E0
1.322824125E0,-2.359921336E-1,-9.140582681E-1,8.865407944E0,8.915528746E0
1.325213709E0,-2.120639086E-1,-8.347960114E-1,9.377771378E0,9.417242245E0
1.327604125E0,-1.929213256E-1,-7.606185079E-1,9.392127991E0,9.424851582E0
1.329995323E0,-1.761715710E-1,-7.797610760E-1,1.064177990E1,1.067176383E1
1.332385688E0,-1.259222925E-1,-8.084749579E-1,1.171675491E1,1.174528986E1
1.334775271E0,-1.737787426E-1,-6.314060688E-1,1.101057339E1,1.103003169E1
1.337165740E0,-8.285148442E-2,-5.763711333E-1,1.023260689E1,1.024916152E1
1.339556886E0,-7.088737190E-2,-5.883352757E-1,1.000020409E1,1.001774651E1
1.341947302E0,-6.370890141E-2,-5.859424472E-1,9.849455833E0,9.867074926E0
1.344336834E0,-1.211366430E-1,-5.309075117E-1,8.949156761E0,8.965709320E0
1.346727302E0,-8.285148442E-2,-5.763711333E-1,9.665208817E0,9.682733577E0
1.349118448E0,-3.260220960E-2,-7.007979155E-1,1.047667503E1,1.050013811E1
1.351508865E0,-7.088737190E-2,-8.395816684E-1,1.071147060E1,1.074455792E1
1.353898448E0,-2.599203587E-1,-9.475577474E-1,1.014407253E1,1.019154708E1
1.356288865E0,-4.441677034E-1,-1.045663476E0,9.990633011E0,1.005502089E1
1.358680063E0,-3.604189157E-1,-1.222732425E0,1.037617588E1,1.045418587E1
1.361070427E0,-2.575275302E-1,-1.284945726E0,1.051256752E1,1.059393609E1
1.363460011E0,-3.843471408E-1,-1.141376376E0,9.626923561E0,9.701964750E0
1.365850479E0,-3.556332588E-1,-1.112662554E0,9.808777809E0,9.878087623E0
1.368241625E0,-3.077768087E-1,-1.117448211E0,1.058435154E1,1.064762483E1
1.370632042E0,-2.814557552E-1,-1.040877819E0,1.034985542E1,1.040587100E1
1.373021573E0,-2.742772996E-1,-1.036092162E0,1.012014389E1,1.017673953E1
1.375412042E0,-2.216351926E-1,-1.148554921E0,1.065643597E1,1.072044440E1
1.377803188E0,-1.522433460E-1,-1.162911773E0,1.047667503E1,1.054211846E1
1.380193604E0,-1.642074585E-1,-1.043270707E0,9.681958199E0,9.739388709E0
1.382583188E0,-1.402792335E-1,-1.050449133E0,9.753743172E0,9.811148124E0
1.384973604E0,-1.546361595E-1,-1.050449133E0,8.839086533E0,8.902629188E0
1.387364802E0,-3.364906907E-1,-9.379864931E-1,7.601399422E0,7.666441014E0
1.389755167E0,-2.383849621E-1,-1.014556766E0,8.676374435E0,8.738742825E0
1.392144750E0,-3.101696372E-1,-9.427721500E-1,8.400900841E0,8.459323819E0
1.394535219E0,-2.120639086E-1,-8.347960114E-1,9.643673897E0,9.682060819E0
1.396926365E0,-1.259222925E-1,-7.654041648E-1,1.073300552E1,1.076099937E1
1.399316782E0,-2.623131871E-1,-6.792625189E-1,1.012493038E1,1.015107980E1
1.401706313E0,-3.364906907E-1,-5.979065299E-1,9.969097137E0,9.992678116E0
1.404096782E0,-2.958126962E-1,-4.686941206E-1,9.926026344E0,9.941487732E0
1.406487979E0,-2.599203587E-1,-2.362912297E-1,9.583852768E0,9.590288109E0
1.408878344E0,-3.125624657E-1,-1.118644550E-1,9.188737869E0,9.194732872E0
1.411267927E0,-2.958126962E-1,-2.219343036E-1,9.930811882E0,9.937695136E0
1.413658344E0,-2.407777756E-1,-2.195414752E-1,9.808777809E0,9.814188428E0
1.416049542E0,-2.527419031E-1,-2.195414752E-1,9.401699066E0,9.407657639E0
1.418439907E0,-9.242277592E-2,-3.343969584E-1,9.634101868E0,9.640346575E0
1.420829490E0,-1.495514181E-3,-3.705884218E-1,9.495018959E0,9.502248315E0
1.423219959E0,-2.072782665E-1,-2.889333367E-1,9.191130638E0,9.198006804E0
1.425611104E0,-2.168495506E-1,-2.171486616E-1,9.241379738E0,9.246473746E0
1.428001521E0,-5.617151260E-1,-7.597211748E-2,9.023633003E0,9.041418485E0
1.430391104E0,-6.000002623E-1,2.991028363E-3,9.339486122E0,9.358739781E0
1.432781521E0,-5.401797295E-1,9.631111473E-2,9.641280174E0,9.656881141E0
1.435172719E0,-4.848456979E-1,1.944168359E-1,9.375378609E0,9.389919984E0
1.437563084E0,-3.795614839E-1,2.015953064E-1,1.004088211E1,1.005007568E1
1.439952667E0,-3.675973713E-1,2.183450609E-1,1.034746265E1,1.035629209E1
1.442343136E0,-4.561318159E-1,2.135594189E-1,9.890133858E0,9.902949641E0
1.444734282E0,-4.585246444E-1,1.609173268E-1,1.021825027E1,1.022979853E1
1.447124646E0,-4.848456979E-1,9.391828626E-2,1.071386337E1,1.072523959E1
1.449514229E0,-4.992026389E-1,7.956135273E-2,1.096510983E1,1.097675575E1
1.451904698E0,-3.915255964E-1,1.178465188E-1,1.084307575E1,1.085078209E1
1.454295844E0,-3.508476317E-1,9.152546525E-2,1.079282665E1,1.079891560E1
1.456686261E0,-3.101696372E-1,5.084748194E-2,1.100578785E1,1.101027506E1
1.459075844E0,-2.910270393E-1,1.256231871E-2,1.101296616E1,1.101681797E1
1.461466261E0,-3.077768087E-1,-2.811566554E-2,1.081196880E1,1.081638509E1
1.463857459E0,-3.604189157E-1,-8.075776696E-2,1.062981510E1,1.063623019E1
1.466247823E0,-4.130610228E-1,-1.668993831E-1,1.065404320E1,1.066335366E1
1.468637407E0,-4.417748749E-1,-2.650051117E-1,1.079282665E1,1.080511453E1
1.471027875E0,-4.130610228E-1,-2.626122832E-1,1.061306572E1,1.062434697E1
1.473419021E0,-3.819543123E-1,-3.032902777E-1,1.043121147E1,1.044260728E1
1.475809438E0,-3.412763178E-1,-2.721835673E-1,1.019192886E1,1.020127283E1
1.478198969E0,-3.604189157E-1,-2.985046208E-1,1.001695347E1,1.002787932E1
1.480589438E0,-4.298107624E-1,-4.232304990E-1,1.001216793E1,1.003032243E1
1.482980584E0,-4.633102715E-1,-4.998008311E-1,9.890133858E0,9.913586889E0
1.485371000E0,-4.704887569E-1,-5.356931686E-1,9.506983757E0,9.533680664E0
1.487760584E0,-5.114658475E-1,-5.548357368E-1,9.238986969E0,9.269752975E0
1.490151000E0,-5.425725579E-1,-6.098706722E-1,9.195916176E0,9.232074606E0
1.492542198E0,-5.210371017E-1,-6.218347549E-1,9.128917694E0,9.164894783E0
1.494932563E0,-5.330012441E-1,-6.385845542E-1,9.064311028E0,9.102396111E0
