"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.165284346E1,2.465373230E-1,-5.346132660E0,4.556524658E-1,5.371176243E0
4.166278646E1,2.597099304E-1,-5.485492859E0,4.656816101E-1,5.511346525E0
4.167272946E1,2.713856506E-1,-5.670508118E0,4.969665527E-1,5.698709348E0
4.168267246E1,2.899470520E-1,-5.895190887E0,5.158273315E-1,5.924814151E0
4.169261646E1,3.218307495E-1,-6.144871674E0,5.324427795E-1,6.176286767E0
4.170255946E1,3.432362366E-1,-6.413712616E0,5.694158936E-1,6.448081505E0
4.171250246E1,3.600013733E-1,-6.704258423E0,6.114784241E-1,6.741705115E0
4.172244546E1,3.520678711E-1,-6.979985046E0,6.426136780E-1,7.018339930E0
4.173238946E1,3.873944092E-1,-7.285200348E0,6.894662476E-1,7.327999880E0
4.174233246E1,4.242178345E-1,-7.616461487E0,7.229965210E-1,7.662451978E0
4.175227546E1,4.393363953E-1,-7.960595856E0,7.592211914E-1,8.008777664E0
4.176221946E1,4.743635559E-1,-8.318501587E0,7.912545776E-1,8.369502568E0
4.177216246E1,5.016069031E-1,-8.699459381E0,8.370593262E-1,8.754020295E0
4.178210546E1,5.298980713E-1,-9.095685425E0,8.924441528E-1,9.154711458E0
4.179204846E1,5.533992004E-1,-9.439520416E0,9.229806519E-1,9.500667853E0
4.180199246E1,5.771997070E-1,-9.809700623E0,9.478289795E-1,9.872272564E0
4.181193546E1,5.971083069E-1,-1.018811371E1,9.539662170E-1,1.025008541E1
4.182187846E1,5.876779175E-1,-1.055350388E1,9.740245056E-1,1.061463768E1
4.183182246E1,6.131250000E-1,-1.094434113E1,9.919871521E-1,1.100629654E1
4.184176546E1,5.995033264E-1,-1.130284561E1,1.007405090E0,1.136347606E1
4.185170842E1,6.146218872E-1,-1.168859344E1,1.010997620E0,1.174832299E1
4.186165142E1,6.390211487E-1,-1.203048248E1,1.008752289E0,1.208960041E1
4.187159542E1,6.355783081E-1,-1.233988907E1,1.014739838E0,1.239784332E1
4.188153842E1,6.445596313E-1,-1.263238083E1,1.025068359E0,1.269028241E1
4.189148142E1,6.474037170E-1,-1.294747559E1,1.042581940E0,1.300550778E1
4.190142542E1,6.622229004E-1,-1.321047867E1,1.043031006E0,1.326812720E1
4.191136842E1,6.677613831E-1,-1.346180603E1,1.035097504E0,1.351804548E1
4.192131142E1,6.626719666E-1,-1.369561981E1,1.049467621E0,1.375174601E1
4.193125442E1,6.620732117E-1,-1.391491379E1,1.062340851E0,1.397110356E1
4.194119842E1,6.774911499E-1,-1.407418259E1,1.088237000E0,1.413244032E1
4.195114142E1,7.002438354E-1,-1.420935150E1,1.110690308E0,1.426988593E1
4.196108442E1,6.966513062E-1,-1.432880310E1,1.150357819E0,1.439177697E1
4.197102742E1,7.033872986E-1,-1.441771820E1,1.171314240E0,1.448231089E1
4.198097142E1,7.017407227E-1,-1.448582657E1,1.183738403E0,1.455104285E1
4.199091442E1,6.878196716E-1,-1.452803879E1,1.216819611E0,1.459512442E1
4.200085742E1,7.189549255E-1,-1.455513245E1,1.212628326E0,1.462324328E1
4.201080142E1,7.402107239E-1,-1.451860840E1,1.231938171E0,1.458957071E1
4.202074442E1,7.259902954E-1,-1.442669952E1,1.224154358E0,1.449673325E1
4.203068742E1,7.309300232E-1,-1.433269501E1,1.211430817E0,1.440235986E1
4.204063042E1,7.042854309E-1,-1.421279434E1,1.211430817E0,1.428170528E1
4.205057442E1,6.893165588E-1,-1.408151733E1,1.200802917E0,1.414942456E1
4.206051742E1,6.863227844E-1,-1.389410706E1,1.179098053E0,1.396092841E1
4.207046042E1,6.730004883E-1,-1.372226440E1,1.149309998E0,1.378674666E1
4.208040442E1,6.640191650E-1,-1.350312012E1,1.118623810E0,1.356563650E1
4.209034742E1,6.336323547E-1,-1.325119400E1,1.071621552E0,1.330954564E1
4.210029042E1,6.240522766E-1,-1.296528854E1,1.044078827E0,1.302222135E1
4.211023342E1,6.017486572E-1,-1.265588196E1,1.015338593E0,1.271079707E1
4.212017742E1,5.679190063E-1,-1.236473740E1,9.665400696E-1,1.241545257E1
4.213012042E1,5.575904846E-1,-1.204754700E1,9.412426758E-1,1.209711675E1
4.214006342E1,5.309458923E-1,-1.169353317E1,9.089099121E-1,1.174081508E1
4.215000742E1,5.216651917E-1,-1.138008499E1,9.077124023E-1,1.142814118E1
4.215995042E1,5.090913391E-1,-1.101140167E1,8.810678101E-1,1.105831910E1
4.216989342E1,4.793032837E-1,-1.062071411E1,8.660989380E-1,1.066674399E1
4.217983642E1,4.842430115E-1,-1.023586441E1,8.625064087E-1,1.028354651E1
4.218978042E1,4.767585754E-1,-9.855954437E0,8.328680420E-1,9.902565616E0
4.219972342E1,4.809498596E-1,-9.476343842E0,8.261320496E-1,9.524436967E0
4.220966642E1,4.769082642E-1,-9.089847565E0,8.087681580E-1,9.138209681E0
4.221961042E1,4.680766296E-1,-8.737031250E0,7.752378845E-1,8.783837690E0
4.222955342E1,4.549040222E-1,-8.400531006E0,7.515870667E-1,8.446344888E0
4.223949642E1,4.357438660E-1,-8.018824768E0,7.334747314E-1,8.064081383E0
4.224943942E1,4.267625427E-1,-7.652386780E0,7.271878052E-1,7.698698059E0
4.225938342E1,4.309538269E-1,-7.295079803E0,7.081773376E-1,7.342031441E0
4.226932642E1,4.194277954E-1,-6.995402985E0,6.902146912E-1,7.041873253E0
4.227926942E1,4.055067444E-1,-6.704408112E0,6.794371033E-1,6.750937611E0
4.228921342E1,3.920347595E-1,-6.426286469E0,6.486012268E-1,6.470821631E0
4.229915642E1,3.625460815E-1,-6.201603699E0,5.974076843E-1,6.240851227E0
4.230909942E1,3.429368591E-1,-5.957012329E0,5.763015747E-1,5.994641364E0
4.231904242E1,3.378474426E-1,-5.709277496E0,5.625302124E-1,5.746862680E0
4.232898642E1,3.335064697E-1,-5.523364105E0,5.399272156E-1,5.559703140E0
4.233892942E1,3.207829285E-1,-5.366640015E0,4.924758911E-1,5.398727557E0
4.234887242E1,3.254232788E-1,-5.242997131E0,4.791535950E-1,5.274894065E0
4.235881542E1,3.176394653E-1,-5.123395844E0,4.493655396E-1,5.152864173E0
4.236875942E1,2.896476746E-1,-5.058730316E0,4.529580688E-1,5.087221167E0
4.237870242E1,3.013233948E-1,-5.026397552E0,4.516108704E-1,5.055632554E0
4.238864542E1,2.974314880E-1,-4.993316345E0,4.186793518E-1,5.019657958E0
4.239858942E1,2.754272461E-1,-4.993316345E0,4.170327759E-1,5.018265101E0
4.240853242E1,2.737806702E-1,-5.021607513E0,4.215234375E-1,5.046699900E0
4.241847542E1,2.962339783E-1,-5.097350006E0,4.213737488E-1,5.123308256E0
4.242841842E1,3.183879089E-1,-5.204377441E0,4.165837097E-1,5.230722455E0
4.243836242E1,3.170407104E-1,-5.352569275E0,4.243675232E-1,5.378717361E0
4.244830542E1,3.342549133E-1,-5.525310059E0,4.685256958E-1,5.555204219E0
4.245824842E1,3.309617615E-1,-5.720653839E0,4.656816101E-1,5.749110835E0
4.246819242E1,3.466790771E-1,-5.889951782E0,4.872367859E-1,5.920229562E0
4.247813542E1,3.685336304E-1,-6.109994202E0,5.384303284E-1,6.144733794E0
4.248807842E1,4.007167053E-1,-6.371500397E0,5.472619629E-1,6.407502387E0
4.249802142E1,4.245172119E-1,-6.658603363E0,5.745053101E-1,6.696810432E0
4.250796542E1,4.340972900E-1,-6.948101349E0,6.255491638E-1,6.989697030E0
4.251790842E1,4.465214539E-1,-7.272177429E0,6.800358582E-1,7.317540211E0
4.252785142E1,4.722679138E-1,-7.630681915E0,7.192543030E-1,7.679040971E0
4.253779542E1,4.674778748E-1,-7.960745544E0,7.491920471E-1,8.009575139E0
4.254773842E1,4.977149963E-1,-8.281528473E0,7.804769897E-1,8.333101367E0
4.255768142E1,5.125341797E-1,-8.655899963E0,8.207432556E-1,8.709817160E0
4.256762442E1,5.146298218E-1,-9.022637329E0,8.722361755E-1,9.079296458E0
4.257756842E1,5.331912231E-1,-9.413923645E0,8.930429077E-1,9.471207785E0
4.258751142E1,5.590873718E-1,-9.797126770E0,9.440867615E-1,9.858375700E0
4.259745442E1,5.806425476E-1,-1.019769379E1,9.722282410E-1,1.026037680E1
4.260739742E1,5.670208740E-1,-1.057431061E1,9.870474243E-1,1.063540409E1
4.261734142E1,5.794450378E-1,-1.092128906E1,1.008303223E0,1.098303176E1
4.262728442E1,5.786965942E-1,-1.126287872E1,1.033151550E0,1.132496044E1
4.263722742E1,5.792953491E-1,-1.162108383E1,1.033151550E0,1.168129165E1
4.264717142E1,5.833369446E-1,-1.197449890E1,1.019230499E0,1.203194651E1
4.265711442E1,6.045927429E-1,-1.228959366E1,1.027912445E0,1.234731747E1
4.266705742E1,6.298901367E-1,-1.261352005E1,1.018032990E0,1.267020287E1
4.267700042E1,6.474037170E-1,-1.291439438E1,1.028511200E0,1.297145131E1
4.268694442E1,6.539900208E-1,-1.320000046E1,1.024020538E0,1.325580375E1
4.269688742E1,6.661148071E-1,-1.341076218E1,1.027164001E0,1.346652579E1
4.270683042E1,6.930587769E-1,-1.363304993E1,1.047072601E0,1.369075388E1
4.271677442E1,6.863227844E-1,-1.384351227E1,1.069974976E0,1.390175231E1
4.272671742E1,7.093748474E-1,-1.401535492E1,1.085991669E0,1.407525361E1
4.273666042E1,7.394622803E-1,-1.417267776E1,1.096769257E0,1.423427210E1
4.274660342E1,7.247927856E-1,-1.433015030E1,1.129551086E0,1.439285996E1
4.275654742E1,7.292834473E-1,-1.442595108E1,1.146765289E0,1.448982365E1
4.276649042E1,7.315287781E-1,-1.446292419E1,1.154549103E0,1.452736364E1
4.277643342E1,7.448510742E-1,-1.447774338E1,1.173260193E0,1.454429084E1
4.278637742E1,7.479945374E-1,-1.448852097E1,1.200653229E0,1.455741405E1
4.279632042E1,7.601193237E-1,-1.446277451E1,1.236129456E0,1.453539280E1
4.280626342E1,7.285350037E-1,-1.442580139E1,1.229393463E0,1.449641050E1
4.281620642E1,6.968009949E-1,-1.434960983E1,1.231489105E0,1.441920245E1
4.282615042E1,6.863227844E-1,-1.424991714E1,1.225651245E0,1.431898734E1
4.283609342E1,6.688092041E-1,-1.412208298E1,1.213077393E0,1.418985871E1
4.284603667E1,6.575825500E-1,-1.391296783E1,1.187330933E0,1.397901440E1
4.285598067E1,6.418652344E-1,-1.369726639E1,1.150806885E0,1.376050341E1
4.286592367E1,6.170169067E-1,-1.348500778E1,1.118773499E0,1.354539770E1
4.287586667E1,6.236032104E-1,-1.325478653E1,1.070424042E0,1.331255252E1
4.288580967E1,6.011499023E-1,-1.296933014E1,1.028660889E0,1.302394137E1
4.289575367E1,5.906716919E-1,-1.271605682E1,1.012195129E0,1.276994648E1
4.290569667E1,5.574407959E-1,-1.240275833E1,9.680369568E-1,1.245296150E1
4.291563967E1,5.623805237E-1,-1.206506058E1,9.527687073E-1,1.211568103E1
4.292558367E1,5.580395508E-1,-1.171014862E1,9.376501465E-1,1.176087483E1
4.293552667E1,5.550457764E-1,-1.136556519E1,9.050180054E-1,1.141504294E1
4.294546967E1,5.550457764E-1,-1.101514389E1,8.882528687E-1,1.106483004E1
4.295541267E1,5.532495117E-1,-1.064735870E1,8.580157471E-1,1.069619201E1
4.296535667E1,5.436694336E-1,-1.028376480E1,8.199948120E-1,1.033072052E1
4.297529967E1,5.072950745E-1,-9.923464050E0,8.207432556E-1,9.970261107E0
4.298524267E1,5.128335571E-1,-9.541458435E0,8.168513489E-1,9.590082036E0
4.299518567E1,5.040019226E-1,-9.137298889E0,8.000862122E-1,9.186097478E0
4.300512967E1,4.713697815E-1,-8.758885803E0,7.864645386E-1,8.806747212E0
4.301507267E1,4.574487305E-1,-8.409512329E0,7.620652771E-1,8.456352668E0
4.302501567E1,4.546046448E-1,-8.055049438E0,7.556286621E-1,8.103176014E0
4.303495967E1,4.451742554E-1,-7.709567871E0,7.403604126E-1,7.757818664E0
4.304490267E1,4.182302856E-1,-7.398514709E0,7.312294006E-1,7.446316735E0
4.305484567E1,4.062551880E-1,-7.096742249E0,7.033872986E-1,7.143076894E0
4.306478867E1,3.638932800E-1,-6.764283600E0,6.849755859E-1,6.808607970E0
4.307473267E1,3.327580261E-1,-6.465055847E0,6.653663635E-1,6.507717527E0
4.308467567E1,3.384461975E-1,-6.210884399E0,6.319857788E-1,6.252122590E0
4.309461867E1,3.037184143E-1,-5.982010345E0,5.960604858E-1,6.019300686E0
4.310456267E1,2.874023438E-1,-5.772595825E0,5.815406799E-1,5.808928665E0
4.311450567E1,2.734812927E-1,-5.585634613E0,5.689668274E-1,5.621194650E0
4.312444867E1,2.752775574E-1,-5.421575775E0,5.200186157E-1,5.453410032E0
4.313439167E1,2.715353394E-1,-5.298082581E0,5.107379150E-1,5.329565056E0
4.314433567E1,2.665956116E-1,-5.161716156E0,5.092410278E-1,5.193622370E0
4.315427867E1,2.510279846E-1,-5.068011017E0,4.731660461E-1,5.096237516E0
4.316422167E1,2.100132751E-1,-5.036127319E0,4.590953064E-1,5.061368634E0
4.317416567E1,2.124082947E-1,-5.013374634E0,4.378395081E-1,5.036938151E0
4.318410867E1,2.294728088E-1,-5.029241638E0,4.457730103E-1,5.054170832E0
4.319405167E1,2.222877502E-1,-5.079237671E0,4.450245667E-1,5.103539363E0
4.320399467E1,2.237846375E-1,-5.155878296E0,4.293072510E-1,5.178558224E0
4.321393867E1,2.350112915E-1,-5.227130127E0,4.450245667E-1,5.251301414E0
4.322388167E1,2.477348328E-1,-5.328020325E0,4.472698975E-1,5.352496940E0
4.323382467E1,2.640509033E-1,-5.495222626E0,4.587959290E-1,5.520660132E0
4.324376867E1,2.689906311E-1,-5.685776367E0,4.805007935E-1,5.712380403E0
4.325371167E1,3.112028503E-1,-5.877078552E0,5.137316895E-1,5.907691577E0
4.326365467E1,3.267704773E-1,-6.119274902E0,5.263055420E-1,6.150552967E0
4.327359767E1,3.427871704E-1,-6.389912109E0,5.625302124E-1,6.423777709E0
4.328354167E1,3.740721130E-1,-6.673721924E0,5.969586182E-1,6.710801283E0
4.329348467E1,4.007167053E-1,-6.925947418E0,6.255491638E-1,6.965675364E0
4.330342767E1,4.200265503E-1,-7.223827972E0,6.734495544E-1,7.267299855E0
4.331337167E1,4.550537109E-1,-7.568561096E0,7.107220459E-1,7.615465631E0
4.332331467E1,4.840933228E-1,-7.932903442E0,7.484436035E-1,7.982823510E0
4.333325767E1,5.123844910E-1,-8.269703064E0,7.795788574E-1,8.322155360E0
4.334320067E1,5.459147644E-1,-8.613238678E0,8.352630615E-1,8.670845855E0
4.335314467E1,5.604345703E-1,-9.022637329E0,8.735833740E-1,9.082137369E0
4.336308767E1,5.903723145E-1,-9.380992126E0,9.044192505E-1,9.442961767E0
4.337303067E1,5.929170227E-1,-9.711804199E0,9.339079285E-1,9.774603594E0
4.338297367E1,6.086343384E-1,-1.010608429E1,9.452842712E-1,1.016842848E1
4.339291767E1,6.253994751E-1,-1.049662216E1,9.728269958E-1,1.056014175E1
4.340286067E1,6.122268677E-1,-1.087817871E1,9.672885132E-1,1.093824670E1
4.341280367E1,6.078858948E-1,-1.124416763E1,1.006656647E0,1.130549374E1
4.342274767E1,6.197113037E-1,-1.160791122E1,1.010997620E0,1.166832298E1
4.343269067E1,6.248007202E-1,-1.193662766E1,1.016685791E0,1.199612878E1
4.344263367E1,6.402186584E-1,-1.225277023E1,1.023870850E0,1.231213100E1
4.345257667E1,6.105802917E-1,-1.253882538E1,1.016236725E0,1.259474840E1
4.346252067E1,6.429130554E-1,-1.285766235E1,1.039737854E0,1.291564451E1
4.347246367E1,6.321354675E-1,-1.315898575E1,1.030906219E0,1.321443411E1
4.348240667E1,6.418652344E-1,-1.338621323E1,1.046773224E0,1.344241160E1
4.349235067E1,6.680607605E-1,-1.365325790E1,1.056802368E0,1.371038248E1
4.350229367E1,6.587800598E-1,-1.383153717E1,1.071022797E0,1.388857449E1
4.351223667E1,6.740483093E-1,-1.401385803E1,1.108145599E0,1.407375375E1
4.352217967E1,6.737489319E-1,-1.414019531E1,1.108744354E0,1.419959067E1
4.353212367E1,6.971003723E-1,-1.426773010E1,1.127006378E0,1.432913865E1
4.354206667E1,7.018904114E-1,-1.438673264E1,1.142124939E0,1.444905448E1
4.355200967E1,7.210505676E-1,-1.445469131E1,1.183139648E0,1.452094468E1
4.356195367E1,7.406597900E-1,-1.450289108E1,1.199904785E0,1.457127991E1
4.357189667E1,7.593708801E-1,-1.451142334E1,1.213975525E0,1.458189933E1
4.358183967E1,7.670050049E-1,-1.448133591E1,1.221909027E0,1.455302195E1
4.359178267E1,7.655081177E-1,-1.441667038E1,1.219214630E0,1.448837023E1
4.360172667E1,7.472460938E-1,-1.431323547E1,1.217867432E0,1.438437651E1
4.361166967E1,7.490423584E-1,-1.421009995E1,1.201251984E0,1.428044156E1
4.362161267E1,7.132667542E-1,-1.408181671E1,1.188229065E0,1.414984804E1
4.363155667E1,6.930587769E-1,-1.391955414E1,1.163829803E0,1.398530721E1
4.364149967E1,6.747967529E-1,-1.372870102E1,1.147663422E0,1.379310384E1
4.365144267E1,6.746470642E-1,-1.352856720E1,1.107546844E0,1.359058274E1
4.366138567E1,6.456074524E-1,-1.328397583E1,1.080004120E0,1.334343403E1
4.367132967E1,6.107299805E-1,-1.299597473E1,1.026714935E0,1.305076603E1
4.368127267E1,5.957611084E-1,-1.269944138E1,1.021326141E0,1.275436591E1
4.369121567E1,5.550457764E-1,-1.242356506E1,9.776170349E-1,1.247432482E1
4.370115967E1,5.535488892E-1,-1.210068649E1,9.470805359E-1,1.215030829E1
4.371110267E1,5.354365540E-1,-1.175909683E1,9.177415466E-1,1.180700217E1
4.372104567E1,5.179229736E-1,-1.142484192E1,9.008267212E-1,1.147199834E1
4.373098867E1,5.007087708E-1,-1.107636658E1,8.909472656E-1,1.112341642E1
4.374093267E1,5.057981873E-1,-1.068343369E1,8.625064087E-1,1.073012136E1
4.375087567E1,5.125341797E-1,-1.029394363E1,8.394543457E-1,1.034082446E1
4.376081867E1,5.013075256E-1,-9.930349731E0,8.372090149E-1,9.978179892E0
4.377076267E1,5.063969421E-1,-9.564809875E0,8.125103760E-1,9.612606251E0
4.378070567E1,4.936734009E-1,-9.185798035E0,8.180488586E-1,9.235356133E0
4.379064867E1,4.884342957E-1,-8.813971252E0,7.806266785E-1,8.861943089E0
4.380059167E1,4.784051514E-1,-8.462502136E0,7.860154724E-1,8.512381231E0
4.381053567E1,4.748126221E-1,-8.091274109E0,7.574249268E-1,8.140507125E0
4.382047867E1,4.655319214E-1,-7.725434875E0,7.309300232E-1,7.773887231E0
4.383042167E1,4.519102478E-1,-7.390581207E0,7.170089722E-1,7.439019782E0
4.384036467E1,4.405339050E-1,-7.089108124E0,6.813830566E-1,7.135391158E0
4.385030804E1,4.299060059E-1,-6.789431305E0,6.432124329E-1,6.833368046E0
4.386025104E1,4.155358887E-1,-6.477629700E0,6.268963623E-1,6.521146805E0
4.387019404E1,3.855981445E-1,-6.241570587E0,6.033952332E-1,6.282513441E0
4.388013804E1,3.790118408E-1,-5.994434509E0,5.760021973E-1,6.033960026E0
4.389008104E1,3.628454590E-1,-5.784271545E0,5.742059326E-1,5.824016363E0
4.390002404E1,3.531156921E-1,-5.570965118E0,5.201683044E-1,5.606328398E0
4.390996704E1,3.278182983E-1,-5.401816864E0,5.126838684E-1,5.435985193E0
4.391991104E1,2.968327332E-1,-5.273533630E0,4.842430115E-1,5.304032232E0
4.392985404E1,2.963836670E-1,-5.170098724E0,4.713697815E-1,5.199995535E0
4.393979704E1,2.989283752E-1,-5.093607788E0,4.644841003E-1,5.123469913E0
4.394974104E1,3.007246399E-1,-5.063370667E0,4.450245667E-1,5.091778145E0
4.395968404E1,2.903961182E-1,-5.027894440E0,4.480183411E-1,5.056161868E0
4.396962704E1,2.859054565E-1,-5.010680237E0,4.378395081E-1,5.037892595E0
4.397957004E1,2.742297363E-1,-5.035678253E0,4.387376404E-1,5.062188078E0
4.398951404E1,2.677931213E-1,-5.116959229E0,4.306544495E-1,5.142027631E0
4.399945704E1,2.725831604E-1,-5.236410828E0,4.454736328E-1,5.262389827E0
4.400940004E1,2.986289978E-1,-5.350773010E0,4.496649170E-1,5.377931724E0
4.401934404E1,2.787203979E-1,-5.503156128E0,4.559518433E-1,5.529041916E0
4.402928704E1,2.823129272E-1,-5.698499908E0,4.840933228E-1,5.725988835E0
4.403923004E1,3.076103210E-1,-5.870641937E0,5.080435181E-1,5.900607518E0
4.404917304E1,3.020718384E-1,-6.087391205E0,5.307962036E-1,6.117950939E0
4.405911704E1,3.321592712E-1,-6.348598022E0,5.751040649E-1,6.383241443E0
4.406906004E1,3.559597778E-1,-6.632108459E0,6.150709534E-1,6.670073632E0
4.407900304E1,3.921844482E-1,-6.916666718E0,6.330335999E-1,6.956638460E0
4.408894604E1,4.029620361E-1,-7.231013031E0,6.713539124E-1,7.273282886E0
4.409889004E1,4.343966675E-1,-7.586074677E0,7.083270264E-1,7.631445252E0
4.410883304E1,4.546046448E-1,-7.917934570E0,7.599696350E-1,7.967302372E0
4.411877604E1,4.601431274E-1,-8.245752869E0,7.869136047E-1,8.295987288E0
4.412872004E1,4.781057739E-1,-8.582402802E0,8.192463684E-1,8.634661985E0
4.413866304E1,5.007087708E-1,-8.955726471E0,8.541238403E-1,9.010287089E0
4.414860604E1,5.300477600E-1,-9.347611542E0,8.800199890E-1,9.403894265E0
4.415854904E1,5.462141418E-1,-9.726324005E0,9.286688232E-1,9.785813933E0
4.416849304E1,5.559439087E-1,-1.011042526E1,9.518705750E-1,1.017034071E1
4.417843604E1,5.801934814E-1,-1.049602341E1,9.771679688E-1,1.055736658E1
4.418837904E1,5.707630920E-1,-1.085153412E1,9.871971130E-1,1.091128413E1
4.419832304E1,5.846841431E-1,-1.117800522E1,9.865983582E-1,1.123668245E1
4.420826604E1,5.986051941E-1,-1.153995255E1,9.851014709E-1,1.159738151E1
4.421820904E1,6.095324707E-1,-1.190414520E1,1.003064117E0,1.196187027E1
4.422815204E1,6.234535217E-1,-1.224214233E1,1.034947815E0,1.230162023E1
4.423809604E1,6.418652344E-1,-1.254286697E1,1.015188904E0,1.260024251E1
4.424803904E1,6.352789307E-1,-1.286514679E1,1.012943573E0,1.292058961E1
4.425798204E1,6.388714600E-1,-1.312276108E1,1.026864624E0,1.317837114E1
4.426792604E1,6.514453125E-1,-1.334310287E1,1.038690033E0,1.339931537E1
4.427786904E1,6.607260132E-1,-1.356823471E1,1.061293030E0,1.362570713E1
4.428781204E1,6.725514221E-1,-1.380534164E1,1.077908478E0,1.386368169E1
4.429775504E1,6.878196716E-1,-1.399305130E1,1.089284821E0,1.405222836E1
4.430769904E1,6.954537964E-1,-1.414139282E1,1.105002136E0,1.420153783E1
4.431764204E1,7.009922791E-1,-1.427521454E1,1.132544861E0,1.433721724E1
4.432758504E1,6.965016174E-1,-1.437655380E1,1.170116730E0,1.444089980E1
4.433752904E1,7.056326294E-1,-1.444585968E1,1.175056458E0,1.451073868E1
4.434747204E1,7.003935242E-1,-1.445933167E1,1.197659454E0,1.452574306E1
4.435741504E1,7.120692444E-1,-1.446606766E1,1.209933929E0,1.453403234E1
4.436735804E1,7.369175720E-1,-1.446127762E1,1.212029572E0,1.453067836E1
4.437730204E1,7.382647705E-1,-1.441367661E1,1.228046265E0,1.448472319E1
4.438724504E1,7.295828247E-1,-1.435410049E1,1.231638794E0,1.442530507E1
4.439718804E1,7.030879211E-1,-1.424497742E1,1.218765564E0,1.431429718E1
4.440713204E1,6.950047302E-1,-1.409274399E1,1.188678131E0,1.415985241E1
4.441707504E1,6.676116943E-1,-1.391940445E1,1.170416107E0,1.398446994E1
4.442701804E1,6.518943787E-1,-1.371477997E1,1.138083344E0,1.377735060E1
4.443696104E1,6.411167908E-1,-1.351344864E1,1.134041748E0,1.357609574E1
4.444690504E1,6.279441833E-1,-1.328307770E1,1.075513458E0,1.334133412E1
4.445684804E1,6.228547668E-1,-1.301962555E1,1.042881317E0,1.307616912E1
4.446679104E1,5.872288513E-1,-1.275228149E1,1.010548553E0,1.280573033E1
4.447673504E1,5.641767883E-1,-1.245425125E1,9.915380859E-1,1.250639106E1
4.448667804E1,5.611830139E-1,-1.211116470E1,9.623487854E-1,1.216229222E1
4.449662104E1,5.426216125E-1,-1.176373718E1,9.422904968E-1,1.181388429E1
4.450656404E1,5.391787720E-1,-1.140777740E1,9.105564880E-1,1.145675400E1
4.451650804E1,5.322930908E-1,-1.105930206E1,9.030720520E-1,1.110887200E1
4.452645104E1,5.183720398E-1,-1.071606583E1,8.689430237E-1,1.076372790E1
4.453639404E1,5.060975647E-1,-1.035905823E1,8.536747742E-1,1.040648753E1
4.454633704E1,5.017565918E-1,-9.972561951E0,8.455915833E-1,1.002091696E1
4.455628104E1,4.716691589E-1,-9.594597931E0,8.309220886E-1,9.642054385E0
4.456622404E1,4.686753845E-1,-9.196425934E0,8.152047729E-1,9.244374797E0
